"","X","CH","Phase","Slope","R2","RMSE.lm","RMSE.lo","Mass.g","Temp.C","sec","CHvol.mL","Tubevol.mL","Resp.DOY","Type","O2.mg_h","PreSec","PostSec","MO2.Cor","corO2.mg_h","MO2","Ex"
"378",60,1,"M4",-0.000917745751735641,0.973624224572265,0.0173984365723118,0.00474796471561639,0.196,18.6835338345865,53846,16.128,1.011,197,"Treat",0.0559777185779651,31110,62043,-6.46261176344995e-08,0.057447057988503,0.29309723463522,"DF"
"379",61,1,"M5",-0.000237700484508237,0.96014758516789,0.00557788170817319,0.00481505763333849,0.196,18.6917042606516,55126,16.128,1.011,197,"Treat",0.014498493512483,31110,62043,-6.46261176344995e-08,0.0160505543535932,0.0818905834366999,"DF"
"380",62,1,"M6",-0.000310868042192035,0.983875937936906,0.00458378297889672,0.00437981273382169,0.196,18.6997994987469,56406,16.128,1.011,197,"Treat",0.0189613340598947,31110,62043,-6.46261176344995e-08,0.020596116331577,0.105082226181515,"DF"
"381",63,1,"M7",-0.000275090207292721,0.981688272217245,0.0043274683446698,0.00388318919092341,0.196,18.7081704260652,57686,16.128,1.011,197,"Treat",0.0167790721757781,31110,62043,-6.46261176344995e-08,0.0184965758780325,0.0943702850920026,"DF"
"382",64,1,"M8",-0.000260532073557959,0.972202021818737,0.00507423351632952,0.00464660913115817,0.196,18.7109022556391,58966,16.128,1.011,197,"Treat",0.015891101720253,31110,62043,-6.46261176344995e-08,0.0176913268530796,0.0902618716993858,"DF"
"383",65,2,"M1",-0.000681117469212796,0.926453587753959,0.0221040492704297,0.00569623825450957,0.282,18.6142606516291,50006,16.128,0.812,197,"Treat",0.0408457972877283,31110,62043,-2.89263908313821e-08,0.0413923903688781,0.146781526130773,"DF"
"384",66,2,"M2",-0.000672029351878973,0.98948153695247,0.00798070845685861,0.00505613819669867,0.282,18.6454636591479,51286,16.128,0.812,197,"Treat",0.0403007937969598,31110,62043,-2.89263908313821e-08,0.0408844126583737,0.144980186731822,"DF"
"385",67,2,"M3",-0.0004566834332497,0.992386605920725,0.00460728283675966,0.00451276963101695,0.282,18.6673934837093,52566,16.128,0.812,197,"Treat",0.0273867574718646,31110,62043,-2.89263908313821e-08,0.0280074021135428,0.0993170287714282,"DF"
"386",68,2,"M4",-0.000415570442078902,0.962239513152904,0.00948206128925355,0.00449497519544933,0.282,18.6835338345865,53846,16.128,0.812,197,"Treat",0.0249212607269413,31110,62043,-2.89263908313821e-08,0.0255789311488836,0.0907054296059701,"DF"
"387",69,2,"M5",-0.000596431851826734,0.961745594874538,0.0137010029764452,0.00544275081964223,0.282,18.6917042606516,55126,16.128,0.812,197,"Treat",0.035767302435827,31110,62043,-2.89263908313821e-08,0.0364619986380335,0.129297867510757,"DF"
"388",70,2,"M6",-0.000521290497142911,0.886078673345915,0.0215291603153611,0.00852473187711627,0.282,18.6997994987469,56406,16.128,0.812,197,"Treat",0.0312611655650638,31110,62043,-2.89263908313821e-08,0.0319928875475344,0.113449955842321,"DF"
"389",71,2,"M7",-0.000527321504181393,0.919937812639602,0.0179180556620707,0.00477029033805952,0.282,18.7081704260652,57686,16.128,0.812,197,"Treat",0.0316228378199531,31110,62043,-2.89263908313821e-08,0.032391585582688,0.114863778662014,"DF"
"390",72,2,"M8",-0.000634647739263097,0.946981572770907,0.0172964231723177,0.00582387375309974,0.282,18.7109022556391,58966,16.128,0.812,197,"Treat",0.0380590633463208,31110,62043,-2.89263908313821e-08,0.0388648368893198,0.137818570529503,"DF"
"391",73,3,"M1",-0.000279814618155766,0.981286700965966,0.00445070213807142,0.00421682165436268,0.245,18.6142606516291,50006,16.128,1.091,197,"Treat",0.0170984639828735,31110,62043,-1.83911437046545e-08,0.0174459830343167,0.0712080940176191,"DF"
"392",74,3,"M2",-0.000250902789145788,0.881756844132196,0.0105827852746566,0.00542118659661469,0.245,18.6454636591479,51286,16.128,1.091,197,"Treat",0.0153317661946582,31110,62043,-1.83911437046545e-08,0.0157028259100433,0.0640931669797685,"DF"
"393",75,3,"M3",-0.000366258829394041,0.913107604921269,0.0130136438142255,0.0061615594682989,0.245,18.6673934837093,52566,16.128,1.091,197,"Treat",0.022380758532484,31110,62043,-1.83911437046545e-08,0.0227753589118111,0.0929606486196372,"DF"
"394",76,3,"M4",-0.000270848436343578,0.846926361751664,0.013262781600343,0.00524809382832261,0.245,18.6835338345865,53846,16.128,1.091,197,"Treat",0.0165505728905852,31110,62043,-1.83911437046545e-08,0.0169687139338542,0.0692600568728744,"DF"
"395",77,3,"M5",-0.000221917023599159,0.970687896890526,0.00444176124113043,0.00434430107622227,0.245,18.6917042606516,55126,16.128,1.091,197,"Treat",0.0135605504108597,31110,62043,-1.83911437046545e-08,0.0140022321180707,0.0571519678288598,"DF"
"396",78,3,"M6",-0.000219843478853839,0.971050634897366,0.00437213013374665,0.00410121277136502,0.245,18.6997994987469,56406,16.128,1.091,197,"Treat",0.0134338435562342,31110,62043,-1.83911437046545e-08,0.0138990659273872,0.0567308813362742,"DF"
"397",79,3,"M7",-0.000224346379592886,0.970330052250416,0.00451854512523009,0.00440636549541664,0.245,18.7081704260652,57686,16.128,1.091,197,"Treat",0.0137089996099547,31110,62043,-1.83911437046545e-08,0.0141977626450496,0.0579500516124474,"DF"
"398",80,3,"M8",-0.00023194872004502,0.949092480197165,0.00618741993477609,0.00550085788291337,0.245,18.7109022556391,58966,16.128,1.091,197,"Treat",0.014173551266559,31110,62043,-1.83911437046545e-08,0.0146858549655959,0.0599422651656974,"DF"
"399",81,4,"M1",-0.000322312455967867,0.989014527130504,0.00391260531580114,0.00380602061301513,0.234,18.6142606516291,50006,16.128,1.076,197,"Treat",0.0196907125599889,31110,62043,-2.92535549035862e-08,0.0202434877334471,0.0865106313395174,"DF"
"400",82,4,"M2",-0.000337169770058898,0.982434218093876,0.00519291891503286,0.00425139139632417,0.234,18.6454636591479,51286,16.128,1.076,197,"Treat",0.0205983755924382,31110,62043,-2.92535549035862e-08,0.021188595316173,0.0905495526332178,"DF"
"401",83,4,"M3",-0.000324687809385663,0.98824417965734,0.00407888282413238,0.00389533130326412,0.234,18.6673934837093,52566,16.128,1.076,197,"Treat",0.0198358276509889,31110,62043,-2.92535549035862e-08,0.0204634919250002,0.0874508201923087,"DF"
"402",84,4,"M4",-0.000336205674842853,0.986616439203522,0.0045102188179854,0.00388793384718635,0.234,18.6835338345865,53846,16.128,1.076,197,"Treat",0.0205394770874996,31110,62043,-2.92535549035862e-08,0.0212045859117875,0.0906178885119124,"DF"
"403",85,4,"M5",-0.00033995898513509,0.985856523629075,0.00469006282285241,0.00423756214700874,0.234,18.6917042606516,55126,16.128,1.076,197,"Treat",0.0207687743198729,31110,62043,-2.92535549035862e-08,0.0214713276944374,0.091757810659989,"DF"
"404",86,4,"M6",-0.000430401007700389,0.970657715045499,0.00861922262006149,0.00404937017664662,0.234,18.6997994987469,56406,16.128,1.076,197,"Treat",0.0262940583624321,31110,62043,-2.92535549035862e-08,0.0270340562872733,0.115530155073817,"DF"
"405",87,4,"M7",-0.000300024257529671,0.984246909311282,0.00437187901576013,0.00377486226800857,0.234,18.7081704260652,57686,16.128,1.076,197,"Treat",0.0183290819410027,31110,62043,-2.92535549035862e-08,0.0191065244161204,0.0816518137441041,"DF"
"406",88,4,"M8",-0.000332147220164046,0.988714326921611,0.00408733138300033,0.00377359281258,0.234,18.7109022556391,58966,16.128,1.076,197,"Treat",0.0202915379742619,31110,62043,-2.92535549035862e-08,0.0211064249996562,0.0901983974344282,"DF"
"407",89,6,"M1",-0.000490101480290381,0.950197769653603,0.0129236240520918,0.0095153336362205,0.309,18.4672431077694,50006,16.128,0.768,197,"Treat",0.0292655277128756,31110,62043,-2.73819020899003e-07,0.0344396119317831,0.111455054795415,"CUE"
"408",90,6,"M2",-0.000349842601624872,0.944631391436592,0.0097556052929701,0.00879262120957527,0.309,18.509373433584,51286,16.128,0.768,197,"Treat",0.0208902212393463,31110,62043,-2.73819020899003e-07,0.0264147938050046,0.0854847695954841,"CUE"
"409",91,6,"M3",-0.000230026711268608,0.878308774664908,0.00986200458843565,0.00911828975044266,0.309,18.5365664160401,52566,16.128,0.768,197,"Treat",0.0137356310153246,31110,62043,-2.73819020899003e-07,0.0196106919277336,0.06346502241985,"CUE"
"410",92,6,"M4",-0.000223128954661102,0.906073417247564,0.00827464567256531,0.00779793340477099,0.309,18.5529824561404,53846,16.128,0.768,197,"Treat",0.0133237438954693,31110,62043,-2.73819020899003e-07,0.019549293154629,0.0632663208887671,"CUE"
"411",93,6,"M5",-0.000208383526886312,0.895852830363717,0.00818369987117159,0.007740368605083,0.309,18.5657142857143,55126,16.128,0.768,197,"Treat",0.0124432472176677,31110,62043,-2.73819020899003e-07,0.0190192848235782,0.0615510835714505,"CUE"
"412",94,6,"M6",-0.000209014790801909,0.864427675527051,0.00953408716728965,0.00883236760630222,0.309,18.5708771929825,56406,16.128,0.768,197,"Treat",0.0124809420061126,31110,62043,-2.73819020899003e-07,0.0194074679587737,0.0628073396724069,"CUE"
"413",95,6,"M7",-0.000243841555969266,0.896024825872976,0.00956738909162616,0.00924487780960107,0.309,18.5800751879699,57686,16.128,0.768,197,"Treat",0.014560559599904,31110,62043,-2.73819020899003e-07,0.0218375738993159,0.0706717601919607,"CUE"
"414",96,6,"M8",-0.000198342613266918,0.866021644803156,0.00898565804582753,0.00858302565266643,0.309,18.5850125313283,58966,16.128,0.768,197,"Treat",0.0118436721345301,31110,62043,-2.73819020899003e-07,0.0194711747806927,0.0630135106171286,"CUE"
"415",97,7,"M1",-0.000391866588595711,0.984932910211501,0.00558252283851071,0.00532125960407326,0.214,18.4672431077694,50006,16.128,0.818,197,"Treat",0.0236041623373803,31110,62043,-1.03818876799031e-07,0.0255659238333748,0.119466933800817,"CUE"
"416",98,7,"M2",-0.000267918195005012,0.743920342289538,0.0181053714977847,0.00933779091236099,0.214,18.509373433584,51286,16.128,0.818,197,"Treat",0.0161381060597659,31110,62043,-1.03818876799031e-07,0.0182327557180632,0.0851997930750615,"CUE"
"417",99,7,"M3",-0.000381648342342617,0.904564942888105,0.0142783617809179,0.00761549053426339,0.214,18.5365664160401,52566,16.128,0.818,197,"Treat",0.022988664230676,31110,62043,-1.03818876799031e-07,0.025216202051276,0.117832719865776,"CUE"
"418",100,7,"M4",-0.000430617202176663,0.833518175904154,0.0221665527718585,0.0101578010771986,0.214,18.5529824561404,53846,16.128,0.818,197,"Treat",0.0259383132965517,31110,62043,-1.03818876799031e-07,0.0282987392794545,0.132237099436703,"CUE"
"419",101,7,"M5",-0.000520511520560401,0.840345056800814,0.0261320580862522,0.00938922939729711,0.214,18.5657142857143,55126,16.128,0.818,197,"Treat",0.0313531155432599,31110,62043,-1.03818876799031e-07,0.0338464296884654,0.158160886394698,"CUE"
"420",102,7,"M6",-0.000448823529076277,0.925066670853338,0.0147132129878444,0.00537334053265622,0.214,18.5708771929825,56406,16.128,0.818,197,"Treat",0.0270349750386154,31110,62043,-1.03818876799031e-07,0.0296611773461236,0.138603632458522,"CUE"
"421",103,7,"M7",-0.000552983494714703,0.858802950910328,0.0258261175639045,0.00864147041334255,0.214,18.5800751879699,57686,16.128,0.818,197,"Treat",0.0333090714008391,31110,62043,-1.03818876799031e-07,0.0360681618706501,0.168542812479673,"CUE"
"422",104,7,"M8",-0.00047483948878527,0.905024362351043,0.0177175518082292,0.00693918679659861,0.214,18.5850125313283,58966,16.128,0.818,197,"Treat",0.0286020515748785,31110,62043,-1.03818876799031e-07,0.0314940302069923,0.147168365453235,"CUE"
"423",105,8,"M1",-0.000496616560732641,0.990060884737625,0.0057311928024752,0.00562490781971708,0.248,18.4672431077694,50006,16.128,0.949,197,"Treat",0.0300872163620506,31110,62043,-1.95861098662601e-08,0.0304573154940834,0.12281175602453,"CUE"
"424",106,8,"M2",-0.00045547666351489,0.987602439053692,0.00587792565054152,0.00557057215629774,0.248,18.509373433584,51286,16.128,0.949,197,"Treat",0.0275947803730515,31110,62043,-1.95861098662601e-08,0.0279899497257131,0.112862700506908,"CUE"
"425",107,8,"M3",-0.000445641293929936,0.98892047997027,0.00543308029161961,0.00505146769051596,0.248,18.5365664160401,52566,16.128,0.949,197,"Treat",0.0269989104079688,31110,62043,-1.95861098662601e-08,0.0274191499812593,0.11056108863411,"CUE"
"426",108,8,"M4",-0.000439957437982414,0.990732287108178,0.0049011692529335,0.00428165940131856,0.248,18.5529824561404,53846,16.128,0.949,197,"Treat",0.0266545574057017,31110,62043,-1.95861098662601e-08,0.027099867199621,0.109273658062988,"CUE"
"427",109,8,"M5",-0.00043252516097808,0.982361953186286,0.00667546869545202,0.00619916565707898,0.248,18.5657142857143,55126,16.128,0.949,197,"Treat",0.0262042773627604,31110,62043,-1.95861098662601e-08,0.0266746573773085,0.107559102327857,"CUE"
"428",110,8,"M6",-0.000505977527568751,0.96996096239126,0.0102560001061855,0.00541327753876792,0.248,18.5708771929825,56406,16.128,0.949,197,"Treat",0.0306543449212362,31110,62043,-1.95861098662601e-08,0.0311497951564132,0.125604012727472,"CUE"
"429",111,8,"M7",-0.000442866109505383,0.989218295851325,0.00532538475743696,0.00476864629623342,0.248,18.5800751879699,57686,16.128,0.949,197,"Treat",0.0268307775247179,31110,62043,-1.95861098662601e-08,0.0273512979805236,0.11028749185695,"CUE"
"430",112,8,"M8",-0.000480760086660662,0.989284840791685,0.00576299112106008,0.00505258882652335,0.248,18.5850125313283,58966,16.128,0.949,197,"Treat",0.0291265613942842,31110,62043,-1.95861098662601e-08,0.0296721520707187,0.119645774478705,"CUE"
"431",1,1,"M1",-0.000429236808525745,0.946893977530458,0.0117084411144888,0.00493058747468741,0.285,18.1847619047619,38324,16.128,1.011,198,"SMR",0.0260436858152145,31484,61166,-7.79302335306145e-08,0.0265767286125639,0.0932516793423294,"DF"
"432",2,1,"M2",-0.000412430949387719,0.952175895861992,0.0106462580014662,0.00442355895197215,0.285,18.2527318295739,39604,16.128,1.011,198,"SMR",0.0250240003955302,31484,61166,-7.79302335306145e-08,0.0256567938917988,0.090023838216838,"DF"
"433",3,1,"M3",-0.000325399737655814,0.885887569937834,0.0134516413657018,0.00569408345783589,0.285,18.3174937343358,40884,16.128,1.011,198,"SMR",0.0197434338424239,31484,61166,-7.79302335306145e-08,0.0204759780376117,0.0718455369740761,"DF"
"434",4,1,"M4",-0.000172209189524273,0.930577348533416,0.00541765806766267,0.00487032344980414,0.285,18.3739097744361,42164,16.128,1.011,198,"SMR",0.0104486892488715,31484,61166,-7.79302335306145e-08,0.0112809841429785,0.039582400501679,"DF"
"435",5,1,"M5",-0.00025398775123771,0.962983543203872,0.00573563718734433,0.00450766630345774,0.285,18.4348621553885,43444,16.128,1.011,198,"SMR",0.0154105544136973,31484,61166,-7.79302335306145e-08,0.0163426000067234,0.0573424561639419,"DF"
"436",6,1,"M6",-0.000223905969414269,0.932391667786111,0.00694460422654155,0.00558828775701106,0.285,18.4944360902256,44724,16.128,1.011,198,"SMR",0.0135853603506291,31484,61166,-7.79302335306145e-08,0.0146171566425744,0.0512882689213138,"DF"
"437",7,1,"M7",-0.000452168497040231,0.962546355730181,0.0102734763070509,0.00666945478039388,0.285,18.5436842105263,46004,16.128,1.011,198,"SMR",0.0274350522568178,31484,61166,-7.79302335306145e-08,0.0285665992476823,0.100233681570815,"DF"
"438",8,1,"M8",-0.000461377140830536,0.983146888282288,0.0069577340979778,0.00597780784132487,0.285,18.5857644110276,47284,16.128,1.011,198,"SMR",0.0279937811936083,31484,61166,-7.79302335306145e-08,0.029225078883392,0.102544136432954,"DF"
"439",9,2,"M1",-0.000473306107727228,0.985674776480121,0.00657214141167163,0.00463803195517529,0.202,18.1847619047619,38324,16.128,0.812,198,"SMR",0.028519911472098,31484,61166,4.33753155291664e-08,0.0282232243138785,0.139718932246923,"DF"
"440",10,2,"M2",-0.000327824562820781,0.900196110324075,0.0125726714618721,0.00492514237595405,0.202,18.2527318295739,39604,16.128,0.812,198,"SMR",0.0197536591169793,31484,61166,4.33753155291664e-08,0.0194014515548824,0.0960467898756556,"DF"
"441",11,2,"M3",-0.000481760456215456,0.990528462829967,0.00542611273181927,0.00461424349424241,0.202,18.3174937343358,40884,16.128,0.812,198,"SMR",0.0290293434580835,31484,61166,4.33753155291664e-08,0.0286216154921093,0.141691165802521,"DF"
"442",12,2,"M4",-0.000555876935664179,0.990900844153342,0.00613543014758765,0.00462102849148469,0.202,18.3739097744361,42164,16.128,0.812,198,"SMR",0.0334953653369293,31484,61166,4.33753155291664e-08,0.0330321169670778,0.163525331520187,"DF"
"443",13,2,"M5",-0.000414024038101705,0.981116041938536,0.00661595878044946,0.00488712803730864,0.202,18.4348621553885,43444,16.128,0.812,198,"SMR",0.0249477636590868,31484,61166,4.33753155291664e-08,0.024428994885358,0.120935618244347,"DF"
"444",14,2,"M6",-0.00048657294306788,0.974487654659155,0.00906809133513496,0.00597021092173165,0.202,18.4944360902256,44724,16.128,0.812,198,"SMR",0.0293193285158526,31484,61166,4.33753155291664e-08,0.0287450393382464,0.142302174941814,"DF"
"445",15,2,"M7",-0.000479275324867633,0.989788920025069,0.0056069995831407,0.00471262848490978,0.202,18.5436842105263,46004,16.128,0.812,198,"SMR",0.028879597395484,31484,61166,4.33753155291664e-08,0.0282497878140005,0.139850434722775,"DF"
"446",16,2,"M8",-0.000483837385769807,0.981794810456538,0.00758870320766362,0.005169862658392,0.202,18.5857644110276,47284,16.128,0.812,198,"SMR",0.0291544925868541,31484,61166,4.33753155291664e-08,0.0284691626014933,0.140936448522244,"DF"
"447",17,3,"M1",-0.000527113294728367,0.978275349718136,0.00904754434668385,0.00642360246470401,0.287,18.1847619047619,38324,16.128,1.091,198,"SMR",0.0321302963028266,31484,61166,-7.20666624789971e-08,0.0326232322741829,0.113669798864749,"DF"
"448",18,3,"M2",-0.000611952886403718,0.983750813655506,0.00905883091511593,0.00618749965002823,0.287,18.2527318295739,39604,16.128,1.091,198,"SMR",0.0373017105813159,31484,61166,-7.20666624789971e-08,0.0378868918806454,0.132010076239183,"DF"
"449",19,3,"M3",-0.000557882199969307,0.984425982381567,0.00808224870843045,0.00543361566203165,0.287,18.3174937343358,40884,16.128,1.091,198,"SMR",0.0340058210755691,31484,61166,-7.20666624789971e-08,0.0346832477028717,0.120847552971678,"DF"
"450",20,3,"M4",-0.000556042613484685,0.979159628748854,0.00934361554900575,0.00623371068566021,0.287,18.3739097744361,42164,16.128,1.091,198,"SMR",0.0338936887134817,31484,61166,-7.20666624789971e-08,0.0346633606687574,0.120778260169886,"DF"
"451",21,3,"M5",-0.000580419737373322,0.980886423260645,0.00933221426706786,0.0066202779175808,0.287,18.4348621553885,43444,16.128,1.091,198,"SMR",0.0353796011755383,31484,61166,-7.20666624789971e-08,0.0362415184587871,0.126277067800652,"DF"
"452",22,3,"M6",-0.000557430699528037,0.979119399164255,0.00937616971398565,0.00654339115332423,0.287,18.4944360902256,44724,16.128,1.091,198,"SMR",0.0339782997758714,31484,61166,-7.20666624789971e-08,0.0349324623870933,0.12171589681914,"DF"
